x1,x2,y
0.14797067864457125,-0.1048032427249268,1
0.045212451306810064,-0.5441831694482112,1
-0.6346355383588848,0.17667579872431446,1
0.600039447062688,-0.1826242616447513,0
0.6843587979367214,0.791504474352214,0
1.2085180457495308,0.16488174674121536,0
1.1245970553973739,-0.3417061720945888,0
-1.149831680682112,-0.5894763406239084,0
-0.37646411507810934,-0.1876498528395022,1
-0.4514610695718463,0.06295310433168888,1
-0.9435228810490071,0.1981402390668925,0
-0.4077142179240228,0.6408544080175407,0
0.843365301527638,0.041382912714443415,1
-0.21859283755737963,-0.14555230359221166,1
-0.41201979844165715,-0.44921639201925634,1
0.07189280661336112,-0.49371741294862304,1
0.15803520977968966,0.8135321353950794,1
0.5481329079031282,-0.3834991461217538,1
-0.9313527887021874,-0.09103976819956053,1
-1.0444448996401374,0.13520711521602763,0
0.5603842105434504,-0.7838117572587063,0
0.9748622050554449,-0.6223470751657506,0
0.7568340218579562,-0.24138585088882059,0
-0.40323255831258503,0.4767411233949632,1
-0.19135262349770807,-0.6279029574919774,1
-1.1056513254699756,0.23468593734507634,0
-0.6098618038159556,-0.00788252704796108,1
-0.30740890991112274,0.7199635818391141,0
